id_produto,id_contrato,id_cliente,data_entrada,valor_fin,qtde_prest,juros_efet,data_entrada,data_final,provisao,fat,rating_operacao,rating_cliente,ra,porte,setor,situacao,rating_atual,linha_fin,tipo_a,tipo_b,tipo_c,tipo_d,garantia,valor_garantia
23698,51090007,694665,42999,133983.54,34,1.017.201,42999,44089,2732301,110913213,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,INADIMPLENTE,F,CDP,CG,RT,PRIV,BNDES,FGI ,101600
23698,51080001,696420,43004,94146.06,34,1.044.616,43004,44089,22946,26695368,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FDA ,93000
23698,51160005,697524,43003,42195.27,34,1.243.184,43003,44089,30877,9161156,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,32000
23698,51560003,699047,43025,190827.3,34,101.327,43025,44119,26157,143538518,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,144800
23698,51220008,702005,43004,126582.6,34,1.020.328,43004,44089,15423,261666939,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,96000
23698,51660008,704369,43025,98049.39,34,1.214.505,43025,44119,26906,10003596,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,74400
23698,53370007,704580,43117,126233.3,34,1.054.843,43117,44211,50565,178155036,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,96000
23698,52750000,706884,43082,44454.45,34,1.209.865,43082,44180,44729,5526987,C,C,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FDA ,44000
23698,51370000,707295,43003,210976.33,34,1.017.404,43003,44089,25706,25024624,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23698,51610000,713244,43026,210853.56,34,1.053.412,43026,44119,194932,238722738,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23698,51940000,713996,43067,68376.6,34,1.077.609,43067,44119,56246,7157605,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,52000
23698,51750007,715751,43045,52630.64,34,1.024.137,43045,44119,7214,47185127,A,AA,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,40000
23698,51740001,717231,43076,121856.13,34,1.229.262,43076,44119,334384,83142504,C,C,RA de Marília,PEQUENA,SETOR PRIVADO,ADIMPLENTE,D,CDP,CG,RT,PRIV,BNDES,FGI ,92800
23698,52360008,719277,43076,55740.54,34,1.066.766,43076,44151,16982,75246205,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,42400
23701,59360003,548707,43347,38000,34,1.284.468,43347,44424,11061,380000,A,A,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FDA ,38000
23698,51870002,722073,43052,85240.08,34,1.223.859,43052,44119,70172,88295162,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,64800
23698,52030008,723703,43067,210635.07,34,1.217.187,43067,44151,64222,1155272444,C,C,RA de Bauru,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23698,51890003,724173,43053,47354.4,34,123.845,43053,44119,38991,8495224,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,36000
23698,52330001,731978,43075,28294.91,34,1.074.143,43075,44151,4309,39212605,A,A,RA Central,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FDA ,28000
23698,52130002,733040,43061,202172.92,34,0.998923,43061,44151,30792,183481989,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FDA ,200000
23698,52600009,734250,43089,126163.57,34,1.067.279,43089,44151,38438,385543536,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,96000
23698,52560007,742171,43095,210240.76,34,1.028.977,43095,44151,3202,2000056,A,AA,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23698,52760006,743968,43084,98955.97,34,1.015.374,43084,44180,16579,88923233,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,75200
23698,52910008,744107,43084,52534.42,34,1.200.734,43084,44180,52858,52239267,C,C,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FDA ,52000
23698,52940004,744492,43116,63044.3,34,1.030.215,43116,44180,10562,1702380,A,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,48000
23698,52670007,746657,43080,52641.47,34,1.018.867,43080,44180,8821,69880037,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,40000
23698,52790002,746940,43082,120229.07,34,119.366,43082,44180,20162,12946574,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FDA ,119000
23698,52900002,747696,43096,126288.48,34,1.060.208,43096,44180,21114,118078906,B,B,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,96000
23698,52970000,752037,43103,210200.74,34,101.571,43103,44180,70432,743708507,A,AA,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23698,52850005,753084,43088,41052.05,34,1.082.999,43088,44180,579169,46856726,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,INADIMPLENTE,E,CDP,CG,RT,PRIV,BNDES,FGI ,31200
23698,53290003,758647,43116,43130.54,34,1.077.161,43116,44211,15768,37671191,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,32800
23701,61430005,3409,43438,164828.33,34,128.002,43438,44484,53032,23584174,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,127200
23701,60480009,13072,43409,120381.9,34,1.468.772,43409,44484,232643,107081356,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,92800
23701,55490000,25933,43238,206517.23,34,1.235.573,43238,44301,4745,184778373,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,159200
23701,54690005,27820,43215,207555,34,1.247.357,43215,44270,44512,898767366,A,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,56240007,31607,43256,84059.78,34,1.277.283,43256,44333,41212,8482428,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,64800
23701,54680000,33987,43174,185023.27,34,1.233.925,43174,44270,278761,190396135,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,142476.8
23701,61190004,55581,43438,207331.23,34,1.279.208,43438,44484,66707,946357437,A,AA,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,62780000,62359,43441,51009.81,34,1.450.822,43441,44545,107966,3500000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,39280
23701,53820002,64688,43136,206740.36,34,1.225.907,43136,44244,4117,159562388,A,AA,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,159200
23701,64020002,68551,43489,120014.34,34,1.250.951,43489,44578,44126,8920000,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,92416.8
23701,61780006,83739,43438,207555,34,146.888,43438,44516,420217,178651655,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,58700005,87629,43326,77917.22,34,1.240.468,43326,44424,22678,153172276,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,60000
23701,57570000,89087,43287,207779.26,34,1.254.478,43287,44392,1146,518313785,B,B,RA de Franca,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,61320005,92932,43409,207555,34,1.470.219,43409,44484,133705,64121747,C,C,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,57760004,112780,43311,34618.1,34,1.290.588,43311,44392,19094,62006185,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,26657.6
23701,56580002,167673,43287,51888.75,34,1.230.569,43287,44362,13511,6299955,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,40000
23701,59510005,168785,43378,207555,34,1.248.888,43378,44454,63594,184385085,A,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,57880000,175161,43297,207779.26,34,1.221.509,43297,44392,57287,2824150,A,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,55840000,179949,43243,144406.58,34,1.430.768,43243,44333,212584,26405969,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,111200
23701,61560006,181005,43412,56100.4,34,1.306.417,43412,44516,37827,630180,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,43200
23701,60740000,182150,43409,84059.78,34,1.471.827,43409,44484,162449,11135766,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,64800
23701,59350008,184268,43375,207331.23,34,1.460.022,43375,44424,362495,1423672038,C,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,54460000,195774,43201,103777.5,34,1.447.514,43201,44270,133684,188816665,C,C,OUTRAS,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,80000
23701,55920004,198145,43270,67455.38,34,1.245.985,43270,44333,16532,58125478,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,52000
23701,57630003,201227,43329,45299.92,34,1.233.504,43329,44392,1249,90499066,A,A,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,34920.8
23701,60520000,208400,43396,207779.26,34,1.303.003,43396,44484,133729,2567416,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,55440002,210811,43224,46699.88,34,1.293.328,43224,44301,751125,106182574,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,INADIMPLENTE,H,CDP,CG,RT,PRIV,BNDES,Interveniente,NULL
23701,63670003,214841,43468,176421.75,34,145.556,43468,44545,373387,118634869,C,C,RA Central,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,136000
23701,60040009,226246,43388,207555,34,1.470.704,43388,44454,382008,1347820411,C,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,61380008,244988,43409,207555,34,1.266.556,43409,44484,66779,750981747,A,A,RA de Araçatuba,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,58150005,254045,43311,103889.63,34,122.131,43311,44392,57287,15896522,A,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,80000
23701,62680005,263575,43438,78870.9,34,1.308.554,43438,44516,26589,942951,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,60800
23701,58410007,274259,43334,38397.68,34,1.485.874,43334,44392,63597,102144463,C,C,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,29600
23701,59800003,282952,43364,31166.89,34,1.346.626,43364,44454,19103,1156100,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,24000
23701,57860009,288691,43314,36000,34,1.307.474,43314,44392,19856,37649133,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FDA ,36000
23701,60750006,292222,43396,72722.74,34,126.809,43396,44484,23397,800000,A,A,RA de Araçatuba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,56000
23701,57580006,293598,43321,88210.88,34,1.269.931,43321,44392,48653,10101089,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,68000
23701,59130008,313572,43336,83111.7,34,1.286.449,43336,44424,48394,1357157,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,64000
23701,59570008,316237,43368,103889.63,34,1.455.927,43368,44454,20394,4819396,C,C,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,80000
23701,54960002,319554,43201,160855.13,34,1.282.322,43201,44270,69008,183209093,B,B,RA de Bauru,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,124000
23701,62260006,325511,43441,83022,34,1.266.093,43441,44516,27983,818548,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,64000
23701,55070000,325910,43216,48775.43,34,1.303.149,43216,44270,20925,3492898,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,37600
23701,56270003,328278,43287,49000,34,1.463.601,43287,44333,72134,6070376,C,C,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FDA ,49000
23701,59270004,329240,43354,207555,34,1.456.189,43354,44424,120962,49521619,C,C,RA de Ribeirão Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,55730000,330566,43228,41511,34,1.245.915,43228,44301,9538,89126158,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,32000
23701,54640008,334006,43178,156000,34,1.234.314,43178,44270,33456,8279260,A,AA,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FDA ,156000
23701,54620007,336696,43182,50905.92,34,1.288.025,43182,44270,21839,8872572,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,39200
23701,54190002,338800,43161,63100.48,34,1.280.338,43161,44244,25137,1500000,B,B,RA de Marília,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,48590.4
23701,55580009,340146,43224,98230.59,34,1.266.427,43224,44301,13545,119932946,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,75724
23701,59700009,345253,43367,207779.26,34,1.293.287,43367,44454,127354,20982029,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,54120004,352217,43199,65309.34,34,1.303.251,43199,44244,26017,652860,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,50400
23701,60530006,356328,43416,102739.73,34,1.473.735,43416,44484,198549,1100000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,79200
23701,62250000,356999,43438,22831.05,34,13.797,43438,44516,15394,65634239,B,B,OUTRAS,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,17600
23701,58360000,365580,43335,30095.48,34,1.353.947,43335,44392,16601,478922,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,23200
23701,56670001,373869,43271,75839.43,34,1.267.223,43271,44362,39505,1284322,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,58400
23701,54270006,376507,43185,207555,34,1.251.431,43185,44244,41333,115775704,A,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,56460007,381519,43279,207555,34,1.236.253,43279,44333,50866,531015668,A,AA,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,56680007,381730,43265,61971.2,34,125.666,43265,44362,1614,39922645,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,47720.8
23701,57930007,383791,43307,62333.78,34,1.271.303,43307,44392,3438,56028873,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,48000
23701,56010001,385140,43266,153590.7,34,1.435.968,43266,44333,2440,2034000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,118400
23701,60250003,389447,43395,207555,34,1.314.176,43395,44454,127224,205632405,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,59830000,389480,43367,85453.37,34,1.285.402,43367,44454,15713,1254767,B,B,RA Central,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,65803.2
23701,58830006,398233,43333,207779.26,34,1.278.727,43333,44424,4163988,22835265,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,INADIMPLENTE,H,CDP,CG,RT,PRIV,BNDES,Interveniente,NULL
23701,61740004,401641,43426,99734.04,34,147.177,43426,44516,226546,13208924,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,76800
23701,61650005,401684,43426,68567.15,34,1.474.904,43426,44516,155751,8310071,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,52800
23701,63650002,405701,43483,83022,34,1.265.731,43483,44545,29253,90602216,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,64000
23701,57240000,408000,43314,192818.05,34,1.232.325,43314,44362,50209,18158322,A,A,RA de Ribeirão Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,148800
23701,53720008,410748,43147,103777.5,34,128.144,43147,44211,38161,1572000,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,80000
23701,59990007,418048,43389,74719.8,34,1.465.439,43389,44454,137515,3514000,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,57600
23701,56880006,418897,43297,207555,34,1.229.453,43297,44362,108091,111458671,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,60950005,419540,43396,83111.7,34,1.304.146,43396,44484,56851,73766191,B,B,RA de Araçatuba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,64000
23701,56120001,423181,43249,207779.26,34,1.272.978,43249,44333,101869,10236045,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,61160008,425885,43412,51888.75,34,1.479.016,43412,44484,100279,595297,C,C,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,40000
23701,63090007,428795,43453,172456.78,34,1.295.935,43453,44545,121565,213099629,B,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,132800
23701,59460008,429554,43349,92763.05,34,1.237.461,43349,44454,28422,5360223,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,71432
23701,53990005,433519,43161,73624.5,34,127.698,43161,44244,87988,131979167,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,56694.4
23701,54020000,434213,43172,93399.75,34,1.285.609,43172,44244,2089,85829036,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,72000
23701,62170007,434671,43445,207555,34,1.466.672,43445,44516,420203,241700454,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,62280007,434795,43438,107590.29,34,1.259.407,43438,44516,36263,105092044,A,A,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,82939.2
23701,53680006,435627,43130,56100.4,34,1.247.659,43130,44211,10312,48501361,A,AA,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,43200
23701,55900003,442267,43237,207779.26,34,1.225.189,43237,44333,101846,272229814,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,56720009,446637,43271,38000,34,1.295.593,43271,44362,19794,4163954,B,B,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FDA ,38000
23701,63170000,449024,43453,207779.26,34,1.299.156,43453,44545,146463,357620837,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,57750009,455148,43300,35185.34,34,1.465.536,43300,44392,58271,544664,C,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,27094.4
23701,54150000,455474,43164,207555,34,1.438.885,43164,44244,24827,284126919,C,C,RA de Araçatuba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,56490003,466212,43265,207555,34,1.429.696,43265,44333,305536,974353437,C,C,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,60540001,470198,43391,44672.54,34,1.280.342,43391,44484,14373,384000,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI ,34400
23701,55820000,472654,43249,35322.47,34,1.316.836,43249,44333,17318,450000,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,27200
23701,58450009,479373,43325,100000,34,1.238.442,43325,44424,58211,93710313,A,A,RA de Barretos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FDA ,100000
23701,60990007,481440,43396,207779.26,34,1.265.982,43396,44484,133702,80427727,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI ,160000
23701,60810009,482277,43389,200000,34,1.459.264,43389,44484,386508,600000,C,C,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FDA ,200000
