juros_efet,rating_operacao,rating_cliente,ra,porte,setor,situacao,rating_atual,linha_fin,tipo_a,tipo_b,tipo_c,tipo_d,garantia
1.229.739,A,A,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,CDP,CG,RT,PRIV,BNDES,FGI 
1.260.334,B,B,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,CDP,CG,RT,PRIV,BNDES,FGI 
1.436.199,C,C,RA de São José do Rio Preto,MICRO,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.436.052,C,C,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,C,CDP,CG,RT,PRIV,BNDES,FGI 
1.192.879,AA,B,OUTRAS,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.796158,AA,B,RA de Sorocaba,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.703103,AA,B,RA de Sorocaba,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.657569,AA,B,RA de Sorocaba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
2.145.444,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.822182,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.750163,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.80725,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.74293,AA,B,RA de Barretos,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.76011,AA,B,RA de São José do Rio Preto,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.752837,AA,B,RA de Campinas,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.678519,AA,B,RA de Ribeirão Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.767399,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.733971,AA,B,RA de Sorocaba,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.726187,AA,B,RA de Marília,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.736033,AA,B,Região Metropolitana de São Paulo,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.724793,AA,B,RA Central,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.888871,AA,B,RA de Ribeirão Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.829501,AA,B,RA de Sorocaba,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,B,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.656731,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.65626,AA,B,RA de São José do Rio Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.656678,AA,B,Região Metropolitana de São Paulo,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.695418,AA,B,RA Central,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.153.885,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.657675,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.65667,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.657078,AA,B,RA de São José do Rio Preto,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.714671,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.688874,AA,B,RA de Sorocaba,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.68496,AA,B,RA de Bauru,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.656594,AA,B,RA de São José dos Campos,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.919661,AA,B,RA de São José do Rio Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.747752,A,B,RA Central,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.748147,A,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.172.228,A,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.805134,A,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.896584,A,B,RA de Ribeirão Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.747658,A,B,RA de Ribeirão Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.903378,A,B,Região Metropolitana de São Paulo,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.748994,A,B,RA de Araçatuba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.878977,AA,B,RA de Bauru,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.009.524,A,B,RA de Ribeirão Preto,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.116.501,AA,B,RA de Sorocaba,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.880133,AA,B,RA de São José do Rio Preto,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.870158,A,B,RA de São José do Rio Preto,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.896163,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.231.816,AA,B,RA de Sorocaba,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.876654,A,B,RA de Barretos,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.928246,A,B,RA de Registro,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.791716,A,B,RA de Santos,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.821744,A,B,RA de Santos,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.917121,A,B,RA de Sorocaba,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.748072,A,B,RA de Araçatuba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
3.144.242,A,B,RA de Araçatuba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.747883,A,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.893851,A,B,RA de Presidente Prudente,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.400506,A,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.473155,A,B,RA de Sorocaba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.39965,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.39886,AA,B,RA de Santos,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.489421,A,B,RA de São José dos Campos,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.399009,AA,B,RA de São José dos Campos,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.726579,A,B,RA de Ribeirão Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.399901,A,B,RA de Barretos,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.399846,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.39956,A,B,RA de São José dos Campos,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.445954,AA,B,Região Metropolitana de São Paulo,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.445979,A,B,RA de Sorocaba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,VIA SP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.388.803,A,A,RA de São José dos Campos,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,RENEGOCIAÇÃO,CG,RP,PRIV,REC. PRÓPRIOS,Interveniente
0.671578,C,D,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,B,P&G,ME,RP,PRIV,REC. PRÓPRIOS,Alien Fiduc - RDME
1.277.241,B,D,RA de Registro,MICRO,SETOR PRIVADO,ADIMPLENTE,B,LVR,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.725215,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.711339,AA,B,RA de Presidente Prudente,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.81325,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,B,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.656863,AA,B,OUTRAS,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.738555,AA,B,RA Central,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.761914,AA,B,RA de Franca,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.782925,AA,B,RA de Bauru,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.167.607,AA,B,RA de São José dos Campos,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.735583,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.753958,AA,B,RA de Sorocaba,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
111.942,AA,B,RA de Araçatuba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.446.234,H,C,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,F,RENEGOCIAÇÃO,CG,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
4.000.001,B,H,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,RENEGOCIAÇÃO,CG,RP,PRIV,REC. PRÓPRIOS,Interveniente
0.8459,A,B,RA de São José do Rio Preto,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.842106,AA,B,RA de Bauru,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.849425,A,B,RA de São José do Rio Preto,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.747527,A,B,RA de Marília,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.203.904,A,B,RA de Marília,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.930499,A,B,RA de Campinas,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.922974,A,B,RA de Barretos,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.849364,A,B,RA de Ribeirão Preto,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.8707,A,B,RA de Araçatuba,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.494021,A,B,RA de Marília,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.465673,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDI,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.895369,AA,B,RA de São José dos Campos,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LIP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.91837,A,B,RA de Ribeirão Preto,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LIP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.790217,A,B,RA de Bauru,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LIP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.808148,A,B,RA de Bauru,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LIP,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.40055,A,B,RA de São José do Rio Preto,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LIP,ME,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.806044,AA,B,RA de Sorocaba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LDA,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.582718,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,B,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.479708,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.479302,AA,B,RA de Campinas,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.759564,AA,B,RA de Sorocaba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.507203,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.651164,A,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.595725,A,B,RA de Marília,MÉDIA,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.241323,AA,B,RA de Campinas,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.510303,A,B,RA de Sorocaba,GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.378198,A,B,RA de Presidente Prudente,MÉDIA-GRANDE,SETOR PÚBLICO,ADIMPLENTE,AA,LVM,PI,RP,PÚBL,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
1.579.363,A,B,RA de Sorocaba,MÉDIA-GRANDE,SETOR PRIVADO,ADIMPLENTE,AA,PROAVI,CG,RP,PRIV,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
170.307,A,D,RA de Bauru,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,PROAVI,CG,RP,PRIV,REC. PRÓPRIOS,Cessão Dir. Credit - Trib e Receitas
0.76609,C,E,RA de Ribeirão Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Hipoteca - Outros Graus
0.805483,AA,A,RA de São José do Rio Preto,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.671719,F,E,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,F,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Cessão Fiduciária - Direitos creditórios
0.887123,C,E,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.70973,A,A,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,AA,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.352092,C,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.604493,C,D,RA Central,MÉDIA,SETOR PRIVADO,ADIMPLENTE,C,LIT,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.541675,A,B,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel Residencial
0.49257,A,C,Região Metropolitana de São Paulo,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.356191,B,C,RA de Sorocaba,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.430997,B,B,RA de Sorocaba,PEQUENA,SETOR PRIVADO,ADIMPLENTE,B,LIT,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.467172,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.745368,A,B,RA de Campinas,PEQUENA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,FDA 
0.377597,C,D,Região Metropolitana de São Paulo,MICRO,SETOR PRIVADO,ADIMPLENTE,C,LIT,PI,RP,PRIV,REC. PRÓPRIOS,Alienação Fiduciária Imóvel
0.422429,A,A,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,LIT,PI,RP,PRIV,REC. PRÓPRIOS,CDB - Certificado de Depósito Bancário
0.249547,AA,D,RA de São José do Rio Preto,MÉDIA,SETOR PRIVADO,ADIMPLENTE,A,BNDES SAÚDE,PI,RT,PRIV,BNDES,SUS - Direito de crédito
0.283385,AA,A,RA de Campinas,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,BNDES SAÚDE,PI,RT,PRIV,BNDES,SUS - Direito de crédito
0.251981,AA,AA,OUTRAS,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,BNDES SAÚDE,PI,RT,PRIV,BNDES,SUS - Direito de crédito
0.257096,AA,D,RA de Marília,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,BNDES SAÚDE,PI,RT,PRIV,BNDES,SUS - Direito de crédito
0.25488,AA,D,Região Metropolitana de São Paulo,MÉDIA,SETOR PRIVADO,ADIMPLENTE,AA,BNDES SAÚDE,PI,RT,PRIV,BNDES,SUS - Direito de crédito
